Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Iraq,IRQ,Military expenditure (% of central government expenditure),MS.MIL.XPND.ZS,,,,,,,,,,,,,
Poland,POL,"Population, total",SP.POP.TOTL,38453757,38248076,38230364,38204570,38182222,38165445,38141267,38120560,38125759,38151603,38183683,38216000,
Poland,POL,Population growth (annual %),SP.POP.GROW,-0.535608109328951,-0.536314413777767,-0.0463189372499392,-0.067492701646486,-0.0585127351273288,-0.043948953332248,-0.0633705742926632,-0.0543050208038707,0.0136373796827091,0.067763227021235,0.0840502566232696,0.084599832508404,
Poland,POL,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,176719677340.33,178709095380.645,185689302253.017,209334769274.386,239270157097.373,277425954775.023,317948882681.777,373439567164.224,452372937101.555,465105742412.307,475297460087.04,477008735073.722,
Poland,POL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4600,4670,4860,5480,6270,7270,8340,9800,11870,12190,12450,12480,
Poland,POL,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,402847969581.457,417912846488.826,440566992606.738,453530389129.429,483005197495.757,514253227303.224,557874440701.585,613978122772.684,670632684216.863,689789394240.534,737364008725.728,780806048875.409,
Poland,POL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10480,10930,11520,11870,12650,13470,14630,16110,17590,18080,19310,20430,
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,171276118424.232,190420870074.99,198179425151.286,216800888642.044,252768998589.254,303912247950.845,341669943593.876,425321502150.576,529400630914.827,430878337232.781,469781791044.776,514496456772.626,
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.25980339143644,1.20530160751657,1.44349918669934,3.86715938358597,5.34479977605893,3.61704981297663,6.22748657075853,6.78527326088019,5.12654909294096,1.62768062462222,3.89807699198417,4.34978485743652,
Poland,POL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,7.25212342133246,3.4796575297007,2.2459051841581,0.394000335702316,4.08873467303516,2.64337736005744,1.48333663623212,3.95598066003899,3.10162053187312,3.71793237112146,1.40346907526077,3.15674048266894,
Poland,POL,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,31.5362176806523,29.4389656903849,32.9162100489115,30.7189104179601,31.879219202239,32.1338715565865,32.6643931481716,31.9291032371777,29.9986573771547,29.9558999234746,,
Poland,POL,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,-2.78861004356281,-4.50049345888708,-5.451067180925,-5.50004434647359,-4.03426414265404,-3.41103231886615,-1.87603517183534,-3.69858996794811,-6.10607018012345,-6.73245777069782,,
Poland,POL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.83683558622098,1.90670682586677,1.90544387801795,1.91435511340725,1.89056588263544,1.94019741646005,1.93777351794429,2.02033249570635,1.73980267078135,1.83734775084639,1.86918579961015,1.8861269157401,
Poland,POL,Military expenditure (current LCU),MS.MIL.XPND.CN,13673000000,14864000000,15407000000,16141000000,17479000000,19078000000,20541000000,23774000000,22190000000,24701000000,26475000000,28757000000,
Poland,POL,Military expenditure (% of central government expenditure),MS.MIL.XPND.ZS,,5.35950587548091,5.39765063638816,4.9483278202035,5.127535679188,5.34872702091213,5.40463028497907,5.90241916262811,4.93924440022348,5.14367343368991,5.16397951182595,,
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,47008000,47357000,47622000,47859000,48039000,48138000,48372000,48598000,48949000,49182000,49410000,49779000,
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,0.835251851875999,0.73968439833352,0.558019536199141,0.496434865017666,0.375399302147923,0.205870499112463,0.484924792345509,0.466124387326684,0.719656196235531,0.47487631402973,0.462512995871007,0.744037549110181,
"Korea, Rep.",KOR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,465914490578.4,515935213141.101,563216047387.563,606718940839.977,712395590886.088,813653010022.294,915265523025.156,1027463647218.83,1048764958630.61,966647964983.063,974371298984.627,1038981429350.12,
"Korea, Rep.",KOR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,9910,10890,11830,12680,14830,16900,18920,21140,21430,19650,19720,20870,
"Korea, Rep.",KOR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,804280007668.421,857579966616.004,936636428432.463,966622932706.376,1041869971519.96,1095709390430.43,1174646227990.61,1270816944380.85,1316140841093.1,1327971205762.2,1426236302969.16,1511727741668.53,
"Korea, Rep.",KOR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,17110,18110,19670,20200,21690,22760,24280,26150,26890,27000,28870,30370,
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,533384027728.655,504585783003.741,575928909990.488,643762388701.001,721975255823.7,844863004335.43,951773478984.908,1049235951186.97,931402204981.625,834060441840.978,1014890141871.14,1116247397318.64,
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.48619411386548,3.97347875791377,7.15001751522024,2.80277592381653,4.6190203785191,3.95715370309429,5.17868491884745,5.10582397211579,2.29837603089132,0.319499625344449,6.32025403588396,3.63407345815421,
"Korea, Rep.",KOR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5.01398557928361,3.85993863942964,3.23032573809611,3.5612931924709,3.03357520258056,0.654594288588186,-0.143443930560323,2.08035323642119,2.91043523942524,3.42861191202155,3.61417183381198,1.74483172237399,
"Korea, Rep.",KOR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,22.3208228620308,21.7777922590692,21.5733600226164,21.9284722721026,21.1938032588751,21.7908742430289,22.6779208837518,24.2054460812317,24.0253389394417,23.0486682552434,22.6528089879022,,
"Korea, Rep.",KOR,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,4.37450450569926,2.72194600310217,3.64413496620377,1.70715358101413,0.0983755207900614,0.910786600405367,1.14261027145385,2.31895615750764,1.63855380252633,0.0191028140999447,1.65349066957795,,
"Korea, Rep.",KOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.58754450994304,2.56487720888306,2.44858396958166,2.46169505250656,2.46960699979574,2.62285275167812,2.64530002845687,2.64252886884585,2.79925467518299,2.9220586556258,2.71683984716625,2.75743451648746,
"Korea, Rep.",KOR,Military expenditure (current LCU),MS.MIL.XPND.CN,15609000000000,16708000000000,17643000000000,18884000000000,20421000000000,22694000000000,24039000000000,25765000000000,28733000000000,31121000000000,31876000000000,34113000000000,
"Korea, Rep.",KOR,Military expenditure (% of central government expenditure),MS.MIL.XPND.ZS,15.5634717093046,14.4705643751351,14.5616907559906,13.0348131046699,13.0930331849245,13.3015184737777,12.885523123615,13.1207103005118,13.590450742839,13.3761894144807,13.6725690621726,,
Ukraine,UKR,"Population, total",SP.POP.TOTL,49175847.6425165,48683864.5779071,48202500,47812950,47451600,47105150,46787750,46509350,46258200,46053300,45870700,45706100,
Ukraine,UKR,Population growth (annual %),SP.POP.GROW,-1.00659704203554,-1.00549490383456,-0.993676542201004,-0.811436362424381,-0.758627911477708,-0.73279073215003,-0.676092034711338,-0.596804887457382,-0.541462210878232,-0.443932416886605,-0.397285236005943,-0.359480080664232,
Ukraine,UKR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,34350242177.0074,35353263891.6673,38216941424.3856,46926757624.3063,60069694831.5643,72597674366.3986,91181083866.1811,119473643010.001,148780412442.335,130812931899.385,137235087850.982,142863019928.478,
Ukraine,UKR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,700,730,790,980,1270,1540,1950,2570,3220,2840,2990,3130,
Ukraine,UKR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,156401116220.949,176928327266.992,189777501401.748,212571862825.845,244813644490.598,259999475973.8,286654856247.261,318638749807.424,335298689219.571,285856547291.191,301831229233.063,321885487152.046,
Ukraine,UKR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3180,3630,3940,4450,5160,5520,6130,6850,7250,6210,6580,7040,
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,31261527363.144,38009344576.6088,42392896031.2394,50132953288.203,64883060725.7003,86142018069.3504,107753069306.931,142719009900.99,179992405832.321,117227769791.56,136418622767.355,165245009991.24,
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.89999999999979,9.20000000000012,5.19999999999985,9.4000000000002,12.1,2.69999999999999,7.3,7.90000076782249,2.3,-14.8,4.2,5.2,
Ukraine,UKR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,23.1159426071962,9.94718615110209,5.12184189891001,8.22060286401801,15.1556536139508,24.5522926827311,14.8782515960484,22.7526076490092,28.5834739960907,13.0736131313889,13.7504208365972,15.6065721951699,
Ukraine,UKR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,26.7826189216205,26.573877271169,29.2322593773526,29.8852326681915,30.7104963173395,35.1076221197322,36.2048173951076,34.3199890111567,35.8219296117529,34.5751276899748,34.3327122797715,35.8511636032204,
Ukraine,UKR,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,-0.595284294702181,-0.79323179391743,0.321931909127142,-0.188947009384914,-3.1921094958289,-1.3635231010393,-1.03344096237639,-0.890082430199339,-1.46694657277629,-5.60538460275142,-6.52241104262176,-2.29263238644995,
Ukraine,UKR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.63614982066208,2.86399921641608,2.77489925158319,2.8483900891735,2.59712036347515,2.79260259326042,2.77164694488499,2.87000281658483,2.67294337043381,2.85510951502444,2.71991900747204,2.46817560382804,
Ukraine,UKR,Military expenditure (current LCU),MS.MIL.XPND.CN,6184000000,5848000000,6266000000,7615000000,8963000000,12328000000,15082000000,20685000000,25341000000,26077000000,29445000000,32496000000,
Ukraine,UKR,Military expenditure (% of central government expenditure),MS.MIL.XPND.ZS,13.5313437473332,10.371037706738,9.57029175344582,9.58607651801858,7.8737874824085,7.74745119036621,7.53286826870393,8.21126592830773,7.16348294358344,7.01341523764443,6.64487289776487,,
Italy,ITA,"Population, total",SP.POP.TOTL,56942108,56977217,57157406,57604658,58175310,58607043,58941499,59375289,59832179,60192698,60483385,60770000,
Italy,ITA,Population growth (annual %),SP.POP.GROW,0.045303631138613,0.06163835874479,0.31574844681902,0.779446184144016,0.985760543586414,0.739383915069251,0.569053255519782,0.733272008187006,0.766549688363224,0.600742268178318,0.481764994362398,0.472754692684369,
Italy,ITA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1196352854787.71,1157455040113.85,1137999474535.09,1285166824064.89,1569848337739.12,1809722116924.42,1919179591690.65,2020661047310.8,2139805801767.8,2141108758902.26,2149934016978.86,2144710810786.01,
Italy,ITA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,21010,20310,19910,22310,26980,30880,32560,34030,35760,35570,35550,35290,
Italy,ITA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1455349875517.68,1544218839167.08,1529461117364.37,1560632465626.99,1595862420558.71,1657879368497.54,1794811388591.25,1901280169553.32,1974941038176.06,1930245013137.2,1932943267053.1,1968881031232.3,
Italy,ITA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,25560,27100,26760,27090,27430,28290,30450,32020,33010,32070,31960,32400,
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1104009462562.19,1123702691037.14,1225176959595.33,1514503536381.49,1735521503771.58,1786275014006.62,1872982702430.31,2127180496503.06,2307311495086.24,2111148008711.62,2043530529926.32,2193971063086.11,
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.65359607097841,1.86262744990484,0.45143625281014,-0.0465783005399771,1.73066527769396,0.931267136067149,2.19892380362539,1.68306273985084,-1.15623148617354,-5.49440731527915,1.81140180793078,0.435879775126139,
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.94499753159853,2.8777519169152,3.20803967157511,3.11876788663501,2.3921949009362,1.81709712511116,1.70759937821323,2.37385694689249,2.53315842231734,2.08894808307387,0.378762613901145,1.26976003002956,
Italy,ITA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,36.8837518487648,36.5573144038589,35.8276104234808,35.8743490109304,35.4978867180635,35.0528542440795,36.6343289915504,37.3436758097135,37.472513425764,38.3539430935814,37.8074399982283,,
Italy,ITA,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,-0.781195318867101,-2.91939935618011,-2.37450189957992,-3.20535050336351,-2.59285017161531,-3.65516225386434,-2.42513334404594,-1.41751483345618,-2.28671174575108,-5.00021347691493,-4.03745271915969,,
Italy,ITA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.02997288018825,1.95837067559142,1.98844274817797,1.99686979464847,1.96576119078674,1.87687172301872,1.78368664619111,1.69058155549277,1.78751925132201,1.8147061018366,1.72724594062992,1.56762958137959,
Italy,ITA,Military expenditure (current LCU),MS.MIL.XPND.CN,24325000000,24592000000,25887000000,26795000000,27476000000,26959000000,26631000000,26275000000,28156000000,27578000000,26827000000,24772000000,
Italy,ITA,Military expenditure (% of central government expenditure),MS.MIL.XPND.ZS,5.21174801921437,4.93309074423634,5.09058516066994,5.07628157401671,5.10543097745702,4.81209637401514,4.52299712461638,4.34035664433854,4.47064689098233,4.13294728386625,4.08839728486651,,
Georgia,GEO,"Population, total",SP.POP.TOTL,4418300,4386400,4357000,4328900,4318300,4361200,4398000,4388400,4383700,4410800,4452800,4486000,
Georgia,GEO,Population growth (annual %),SP.POP.GROW,-0.771072946015597,-0.724616161382205,-0.672509797239651,-0.647027896537131,-0.245166188116453,0.988544256132031,0.840264328247988,-0.218519617137073,-0.107157931390291,0.616296225509049,0.947703288710297,0.742832430852728,
Georgia,GEO,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,3297993079.51939,3151026216.16089,3362800304.88821,3926312132.84159,4749361434.75018,5916421286.25894,7404625076.43669,9168708846.16997,10801048058.6134,11184532662.3156,11916470354.4462,12848997206.0865,
Georgia,GEO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,750,720,770,910,1100,1360,1680,2090,2460,2540,2680,2860,
Georgia,GEO,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,10184200458.3197,10618276723.7449,11306385998.6975,12820676462.8388,14120149786.1843,15899416253.0629,18154827711.697,20628535651.6676,21294536075.9307,20784666221.86,21994535547.698,24000352385.3857,
Georgia,GEO,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2310,2420,2590,2960,3270,3650,4130,4700,4860,4710,4940,5350,
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,3057453460.84975,3219487823.04872,3395778661.40362,3991374539.82055,5125273877.24617,6411147323.20171,7761900179.11312,10172260738.4907,12799337249.9695,10766836276.5639,11638236642.8476,14366527680.2856,
Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.83834114667299,4.80545174190894,5.47383939349318,11.058101011805,5.85733023757555,9.59964057508142,9.38327661239531,12.344,2.31404709594365,-3.77577396110857,6.25302758084769,6.9534997141743,
Georgia,GEO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.6796354621689,5.37692558908283,5.91965973092066,3.42456645677713,8.36751890455727,7.92726337233336,8.48485950136111,9.69284300787892,9.70740928690243,-2.00837073462439,8.54336738267878,9.21039198453646,
Georgia,GEO,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,10.3573408860688,10.3715941870469,10.4626781636988,10.3326764736295,16.0092899313979,18.1439516401547,22.4751102622858,24.038208632388,25.6914177996938,25.1823640609363,23.8635350592963,25.2823572837383,
Georgia,GEO,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,-1.61342185076164,0.20527425651913,-1.83743995439909,-0.893264493425984,0.535407331123812,1.52483198038198,1.55548386773152,0.7626320290716,-1.89621389587994,-7.75658845768931,-4.42840413435478,-1.21300174766814,
Georgia,GEO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.615582490752134,0.740186005258762,1.00053299706695,1.06841439409775,1.37414433727014,3.33879977509285,5.22120762187931,9.15629195397693,8.51906989440118,5.60435894584677,3.90486321448658,2.96337276225152,
Georgia,GEO,Military expenditure (current LCU),MS.MIL.XPND.CN,37200000,49400000,74600000,91500000,135000000,388000000,720000000,1556000000,1625000000,1008000000,810000000,718000000,
Georgia,GEO,Military expenditure (% of central government expenditure),MS.MIL.XPND.ZS,5.32646048109966,6.84589800443459,8.88412528283911,9.99344692005242,9.42605781315459,19.2775873205147,25.7133673797364,40,29.2545051937998,18.1122311465689,14.8175249245404,,
Spain,ESP,"Population, total",SP.POP.TOTL,40263216,40720484,41313973,42004522,42691689,43398143,44116441,44878945,45555716,45908594,46070971,46235000,
Spain,ESP,Population growth (annual %),SP.POP.GROW,0.840384465040216,1.12929604264003,1.44695138216477,1.65765071100385,1.6226985133602,1.64123878844951,1.64158725946425,1.71362290408843,1.49673504991324,0.771622834888401,0.353072269221198,0.355403168135425,
Spain,ESP,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,620843300104.984,613376762461.472,624565353279.546,738057217218.372,921620304717.921,1104694786473.23,1212790656037.07,1319339347147.85,1451085689593.92,1475432321444.63,1449024645213.84,1428303335597.63,
Spain,ESP,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,15420,15060,15120,17570,21590,25450,27490,29400,31850,32140,31450,30890,
Spain,ESP,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,850844989051.98,904895813003.823,979331086788.58,1028154063604.85,1093369878564.4,1171882104078.09,1315741102147.47,1411908543290.34,1470133290417.7,1441607264699.75,1436197864927.62,1451689457283.17,
Spain,ESP,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,21130,22220,23700,24480,25610,27000,29820,31460,32270,31400,31170,31400,
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,580345494748.48,608856375838.926,686295878035.008,883839729119.639,1044612070303.53,1130798885738.45,1236352163544.47,1441426534070.22,1593420002197.24,1455956368263.64,1380109210526.32,1476881944444.44,
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.04981532636025,3.66943056673443,2.71018243760628,3.08944159680111,3.25930106936438,3.58364614510506,4.0762214367567,3.47918465583072,0.891696521234636,-3.74475541190013,-0.319829017422663,0.417873108821482,
Spain,ESP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.39429573164725,4.19220821382471,4.35308949010999,4.16260967187559,4.04264133909635,4.34394446911614,4.14048309158328,3.2676822547939,2.37503670408601,0.096174692207569,0.399633198941714,0.957877687117971,
Spain,ESP,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,31.0764922440932,31.0671563807601,27.4277416223065,26.6237763095053,25.6395505019648,26.4841669067786,27.2502478319147,27.7118123439816,24.4360114286975,22.5290536801328,25.2748876662125,,
Spain,ESP,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,-0.468799362445567,0.159024804636117,0.31621182078222,0.684091832017592,-0.293951935946292,1.61179283359251,2.32784433416164,2.45185683860302,-2.32793522267206,-8.57727611014637,-5.23747643922153,,
Spain,ESP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.20636855916826,1.17166889330788,1.1537754813797,1.09656459987588,1.0854707153504,1.04564180279732,1.16747349441478,1.16022146661337,1.1726970100639,1.16392815253605,1.05883718143097,1.01529463388185,
Spain,ESP,Military expenditure (current LCU),MS.MIL.XPND.CN,7599000000,7972000000,8414000000,8587000000,9132000000,9508000000,11506000000,12219000000,12756000000,12196000000,11132000000,10898000000,
Spain,ESP,Military expenditure (% of central government expenditure),MS.MIL.XPND.ZS,3.85485572825778,3.8414833946917,4.31522586468633,4.2925985543036,4.16957742620369,4.18673876476235,4.68159384142149,4.60880421540191,4.41316892929796,3.77289615254924,3.43176696538946,,
Denmark,DNK,"Population, total",SP.POP.TOTL,5339616,5358783,5375931,5390574,5404523,5419432,5437272,5461438,5493621,5523095,5547683,5574000,
Denmark,DNK,Population growth (annual %),SP.POP.GROW,0.334233618829261,0.358315678955486,0.319487125340996,0.272010444031566,0.258432282052875,0.275481733409308,0.328645158919929,0.443466054321374,0.587547590258978,0.535079062079429,0.444197154509531,0.473256594687417,
Denmark,DNK,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,169965796004.869,164059544078.44,161607269674.359,182975333491.1,224620819272.778,263350622104.774,284096258059.706,298718476315.745,324324328402.063,322260480668.032,330591141115.876,335102508898.78,
Denmark,DNK,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,31830,30620,30060,33940,41560,48590,52250,54700,59040,58350,59590,60120,
Denmark,DNK,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,150622795464.853,155501332478.69,163392827214.927,163075196723.695,175260897757.598,182397082911.388,199389692929.505,208070868615.94,222270206816.281,214693623344.71,230426087370.975,233533586925.415,
Denmark,DNK,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,28210,29020,30390,30250,32430,33660,36670,38100,40460,38870,41540,41900,
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,160082517845.876,160476161868.602,173880831443.88,212621855882.933,244727978020.584,257675536234.494,274376889678.112,311417601998.641,343881383958.432,310544743670.337,313365836298.932,333616014897.579,
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.52865588902034,0.704834102591832,0.465848280239427,0.383831163305246,2.29648704351877,2.44514792409049,3.39471039445218,1.58326208570496,-0.783852225186536,-5.66631559075147,1.57724200220666,1.10440485209686,
Denmark,DNK,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.99856282883759,2.49621092437624,2.30312422992853,1.64607467086083,2.32573035496659,2.87788675333178,2.12459801942025,2.27883764727193,4.23171198727266,0.663746501929509,4.14348040507704,0.615093760308397,
Denmark,DNK,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,35.2895716492666,34.190044855875,33.3739092047493,33.4790949311375,34.8993302323044,36.5606497818809,35.596224456213,39.812206240444,38.9996988281678,38.67580896089,38.0638754062765,,
Denmark,DNK,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,1.58497576824067,0.834973656251708,0.295103869131523,-0.0703225341242774,1.91102047497579,5.37567537309328,5.51830989195659,5.06452092417464,3.66699521775636,-2.04163888538494,-2.50727379684246,,
Denmark,DNK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.494555872154,1.57358692014366,1.54938637189789,1.5046166565169,1.46237160512352,1.34605441036669,1.42021096319758,1.3408531060649,1.3923493228197,1.39413936237251,1.44348040176719,1.46047220311261,
Denmark,DNK,Military expenditure (current LCU),MS.MIL.XPND.CN,19339000000,21017000000,21269000000,21075000000,21441000000,20800000000,23173000000,22731000000,24410000000,23252000000,25328000000,26091000000,
Denmark,DNK,Military expenditure (% of central government expenditure),MS.MIL.XPND.ZS,4.29942819539177,4.56385311936766,4.50211886829995,4.3049563682714,4.24140877835716,4.11485184555062,4.43145331704024,3.7468043126738,3.81611962698642,3.32723273887119,3.41461375956686,,
Netherlands,NLD,"Population, total",SP.POP.TOTL,15925513,16046180,16148929,16225302,16281779,16319868,16346101,16381696,16445593,16530388,16615394,16696000,
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,0.714770362784392,0.754840057734904,0.638291666268526,0.471814398788212,0.347475412048658,0.23366314793854,0.160613668857538,0.217521601194242,0.389292461499527,0.514284544827762,0.512923100553586,0.483955473761595,
Netherlands,NLD,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,423282419018.172,410090671372.007,408432565945.255,467237511949.683,576906888877.211,650798251403.276,709282052159.926,758663658773.899,802801292540.793,803174433064.225,807199006863.166,829013187129.226,
Netherlands,NLD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,26580,25560,25290,28800,35430,39880,43390,46310,48820,48590,48580,49650,
Netherlands,NLD,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,478368987481.723,497754477514.537,520508143708.18,520395663306.181,554770504661.132,575665753340.089,638283010061.954,677894196163.138,690770071824.713,661138378869.383,681333899439.759,720294528359.096,
Netherlands,NLD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,30040,31020,32230,32070,34070,35270,39050,41380,42000,40000,41010,43140,
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,385074626865.672,400654138702.461,437807265198.57,538312641083.521,609889925685.869,638470626274.685,677691901432.745,782566743038.276,870811147324.862,796333367137.001,774657894736.842,836073611111.111,
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.94103684872695,1.92585660063433,0.0763132925921042,0.335603995441019,2.23651456498104,2.04646688305363,3.39418823662318,3.92063040541942,1.80405876967977,-3.66757657181218,1.62920517560075,0.992517469544254,
Netherlands,NLD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.12218618106503,5.09887676852485,3.8255672714081,2.17871933984857,0.732561137833798,2.42821427408057,1.76759922612194,1.84845093324428,2.12903830276264,0.0972703551563399,1.05837608046684,1.24282872750099,
Netherlands,NLD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,40.6883433821418,39.774552130632,38.9139191855791,38.646804138842,38.9414150298055,39.2637809768858,41.1320656922416,40.551057849881,41.9167307281477,40.8326428079235,41.2701701939736,,
Netherlands,NLD,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,1.95736434108527,-0.170191476578571,-1.62290902681347,-2.82904737443521,-1.57028730577543,-0.111996914728471,0.564218756941668,0.365004993240324,0.946203495149551,-4.88229085802507,-4.18741719604579,,
Netherlands,NLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.55086611158963,1.5475810252138,1.53671213678006,1.55238025348835,1.5375093651259,1.49842133044544,1.50773024123684,1.46701575625292,1.42107148924861,1.52903378301482,1.44694041950056,1.40490446018552,
Netherlands,NLD,Military expenditure (current LCU),MS.MIL.XPND.CN,6482000000,6929000000,7149000000,7404000000,7552000000,7693000000,8145000000,8388000000,8448000000,8733000000,8514000000,8459000000,
Netherlands,NLD,Military expenditure (% of central government expenditure),MS.MIL.XPND.ZS,3.95007861156138,3.89999268294056,3.83423079398451,3.77547065902462,3.80875529554166,3.81585865500035,3.72896875357674,3.66529895258446,3.48615524285066,3.34805511466887,3.18964806725459,,
