ZIP,TYPE1,TOWN,STATE,TYPE2,LATITUDE,LONGITUDE,TYPE3,REMOVE
03844,STANDARD,HAMPTON FALLS,NH,PRIMARY,42.91,-70.86,NA-US-NH-HAMPTON FALLS,false,1188,2143,81832537
03449,STANDARD,HANCOCK,NH,PRIMARY,42.96,-71.98,NA-US-NH-HANCOCK,false,949,1626,38875324
03755,STANDARD,HANOVER,NH,PRIMARY,43.70,-72.27,NA-US-NH-HANOVER,false,3960,6375,290477958
03450,STANDARD,HARRISVILLE,NH,PRIMARY,42.95,-72.10,NA-US-NH-HARRISVILLE,false,544,908,20498010
03765,STANDARD,HAVERHILL,NH,PRIMARY,44.03,-72.06,NA-US-NH-HAVERHILL,false,,,
03241,STANDARD,HEBRON,NH,PRIMARY,43.69,-71.80,NA-US-NH-HEBRON,false,422,721,11498081
03242,STANDARD,HENNIKER,NH,PRIMARY,43.17,-71.81,NA-US-NH-HENNIKER,false,2134,3693,96483128
03243,STANDARD,HILL,NH,PRIMARY,43.52,-71.70,NA-US-NH-HILL,false,538,938,18061100
03244,STANDARD,HILLSBOROUGH,NH,PRIMARY,43.12,-71.92,NA-US-NH-HILLSBOROUGH,false,3974,6896,146922244
03451,STANDARD,HINSDALE,NH,PRIMARY,42.78,-72.48,NA-US-NH-HINSDALE,false,2066,3489,70959545
03245,STANDARD,HOLDERNESS,NH,PRIMARY,43.73,-71.58,NA-US-NH-HOLDERNESS,false,978,1676,35267709
03049,STANDARD,HOLLIS,NH,PRIMARY,42.73,-71.58,NA-US-NH-HOLLIS,false,4066,7556,363749824
03051,STANDARD,HUDSON,NH,PRIMARY,42.76,-71.43,NA-US-NH-HUDSON,false,12515,22261,643785161
03052,STANDARD,LITCHFIELD,NH,PRIMARY,42.83,-71.46,NA-US-NH-LITCHFIELD,false,3995,7558,239272517
03845,STANDARD,INTERVALE,NH,PRIMARY,44.15,-71.06,NA-US-NH-INTERVALE,false,774,1226,24069071
03846,STANDARD,JACKSON,NH,PRIMARY,44.14,-71.18,NA-US-NH-JACKSON,false,523,867,20099621
03452,STANDARD,JAFFREY,NH,PRIMARY,42.81,-72.02,NA-US-NH-JAFFREY,false,2792,4742,98450760
03583,STANDARD,JEFFERSON,NH,PRIMARY,44.41,-71.47,NA-US-NH-JEFFERSON,false,552,969,16253036
03847,PO BOX,KEARSARGE,NH,PRIMARY,44.06,-71.06,NA-US-NH-KEARSARGE,false,,,
03431,STANDARD,KEENE,NH,PRIMARY,42.95,-72.29,NA-US-NH-KEENE,false,11628,18682,438372259
03435,UNIQUE,KEENE,NH,PRIMARY,42.95,-72.29,NA-US-NH-KEENE,false,,,
03848,STANDARD,KINGSTON,NH,PRIMARY,42.93,-71.05,NA-US-NH-KINGSTON,false,3139,5457,147291344
03246,STANDARD,LACONIA,NH,PRIMARY,43.56,-71.48,NA-US-NH-LACONIA,false,7830,12852,261679257
03247,PO BOX,LACONIA,NH,PRIMARY,43.56,-71.48,NA-US-NH-LACONIA,false,914,1419,32835446
03249,STANDARD,GILFORD,NH,PRIMARY,43.53,-71.38,NA-US-NH-GILFORD,false,3442,6003,152473154
03584,STANDARD,LANCASTER,NH,PRIMARY,44.48,-71.56,NA-US-NH-LANCASTER,false,1764,3051,55592021
03756,PO BOX,LEBANON,NH,PRIMARY,43.63,-72.25,NA-US-NH-LEBANON,false,,,
03766,STANDARD,LEBANON,NH,PRIMARY,43.63,-72.25,NA-US-NH-LEBANON,false,5038,7995,224383104
03784,STANDARD,WEST LEBANON,NH,PRIMARY,43.62,-72.29,NA-US-NH-WEST LEBANON,false,2089,3344,82514482
03251,STANDARD,LINCOLN,NH,PRIMARY,44.04,-71.67,NA-US-NH-LINCOLN,false,931,1455,27642293
03585,STANDARD,LISBON,NH,PRIMARY,44.21,-71.90,NA-US-NH-LISBON,false,1336,2280,42632080
03586,STANDARD,SUGAR HILL,NH,PRIMARY,44.23,-71.78,NA-US-NH-SUGAR HILL,false,,,
03561,STANDARD,LITTLETON,NH,PRIMARY,44.31,-71.76,NA-US-NH-LITTLETON,false,3235,5340,94824683
03252,PO BOX,LOCHMERE,NH,PRIMARY,43.47,-71.56,NA-US-NH-LOCHMERE,false,,,
03053,STANDARD,LONDONDERRY,NH,PRIMARY,42.85,-71.36,NA-US-NH-LONDONDERRY,false,12108,22127,694316492
03768,STANDARD,LYME,NH,PRIMARY,43.80,-72.15,NA-US-NH-LYME,false,846,1480,58926079
03769,PO BOX,LYME CENTER,NH,PRIMARY,43.83,-72.10,NA-US-NH-LYME CENTER,false,,,
03832,PO BOX,EATON CENTER,NH,PRIMARY,43.90,-71.06,NA-US-NH-EATON CENTER,false,,,
03849,STANDARD,MADISON,NH,PRIMARY,43.89,-71.14,NA-US-NH-MADISON,false,665,1144,21831742
03101,STANDARD,MANCHESTER,NH,PRIMARY,42.99,-71.45,NA-US-NH-MANCHESTER,false,1531,2104,60412909
03102,STANDARD,MANCHESTER,NH,PRIMARY,42.99,-71.45,NA-US-NH-MANCHESTER,false,14956,23532,506228229
03103,STANDARD,MANCHESTER,NH,PRIMARY,42.99,-71.45,NA-US-NH-MANCHESTER,false,17029,28024,567419938
03104,STANDARD,MANCHESTER,NH,PRIMARY,42.99,-71.45,NA-US-NH-MANCHESTER,false,16752,26506,734393142
03105,PO BOX,MANCHESTER,NH,PRIMARY,42.99,-71.45,NA-US-NH-MANCHESTER,false,334,489,11199293
03106,STANDARD,HOOKSETT,NH,PRIMARY,43.09,-71.45,NA-US-NH-HOOKSETT,false,6686,11789,339932413
03107,UNIQUE,MANCHESTER,NH,PRIMARY,42.99,-71.45,NA-US-NH-MANCHESTER,false,,,
03108,PO BOX,MANCHESTER,NH,PRIMARY,42.99,-71.45,NA-US-NH-MANCHESTER,false,528,775,21982066
03109,STANDARD,MANCHESTER,NH,PRIMARY,42.99,-71.45,NA-US-NH-MANCHESTER,false,5239,9076,240364485
03110,STANDARD,BEDFORD,NH,PRIMARY,42.95,-71.50,NA-US-NH-BEDFORD,false,10107,19184,902517464
03111,UNIQUE,MANCHESTER,NH,PRIMARY,42.99,-71.45,NA-US-NH-MANCHESTER,false,,,
